hitid,uid,ranking
29,146,"[161, 308, 20]"
29,148,"[467, 20, 5, 370, 12, 125, 56, 23, 388, 447, 286, 265, 41, 314, 309, 383, 461, 161, 308, 171]"
29,157,"[161, 56, 447, 41, 5, 370, 20, 265, 171]"
29,158,"[20, 161, 56, 171, 286, 308, 125, 467, 265, 41, 309, 447]"
29,160,"[265, 370, 41, 171, 467, 161, 20, 447]"
29,161,"[161, 461, 467, 56, 308, 286, 125, 20, 265, 447, 171, 5, 41, 388, 370, 309, 314]"
29,162,"[20, 56, 286, 161, 41, 308]"
29,167,"[308, 309, 171, 5, 20, 161, 41, 383, 125, 265, 447, 56, 286, 467]"
29,171,"[41, 161, 308, 171, 467, 447, 265]"
29,175,"[161, 56, 41, 309, 171, 20, 5]"
29,176,"[161, 286, 20, 467, 171, 5, 265, 370, 447, 41, 308]"
29,180,"[161, 20, 5, 308, 171, 41]"
29,181,"[161, 41, 467, 308, 125, 56, 171, 309, 5, 265, 447, 388, 370, 20]"
29,185,"[308, 41, 286, 161, 171, 467, 370]"
29,190,"[161, 41, 171, 56, 308]"
29,195,"[161, 286, 41, 20, 370, 171, 467, 308, 447, 265]"
29,196,"[56, 20, 161, 286, 265, 447, 5, 308, 41, 309]"
29,197,"[20, 161, 286, 56, 308, 171, 467, 41, 5]"
29,198,"[41, 447, 5, 171, 286, 20, 388, 161, 265, 467, 309, 308, 12, 56, 370, 125]"
29,201,"[56, 161, 308, 467]"
29,205,"[161, 171, 41, 308]"
29,209,"[161, 56, 20, 308, 125, 41]"
29,213,"[161, 56, 467, 20, 286, 388, 171, 41, 308, 370, 265, 5]"
29,214,"[41, 171, 467, 308, 20]"
29,217,"[161, 308, 171, 41, 467]"
29,218,"[161, 171, 41, 467]"
29,220,"[56, 20, 41, 171, 125, 308, 5]"
29,224,"[308, 171, 20, 161, 41]"
29,225,"[161, 286, 308, 447, 41, 467, 171]"
29,230,"[56, 41, 161, 171, 20, 286, 12, 125, 447, 467, 308, 5, 309]"
29,231,"[161, 171, 5, 20]"
29,232,"[286, 41, 171, 467, 125, 388, 56, 447]"
29,233,"[161, 41, 286, 308]"
29,240,"[56, 286, 20, 308, 370, 467, 161, 41, 125, 23, 265]"
29,241,"[161, 41, 265, 56, 286, 467, 447, 171, 370, 308, 309]"
29,242,"[161, 171, 286, 5, 467, 20, 447, 265, 308, 41]"
29,256,"[161, 20, 5, 467, 171, 125, 447]"
29,257,"[161, 171, 308, 5]"
29,258,"[161, 56, 467, 171, 41, 125, 265]"
29,265,"[467, 161, 171, 286, 308, 447, 265, 20, 41]"
29,268,"[56, 41, 161, 286, 265, 20, 5, 308, 447, 171, 467, 370]"
29,280,"[467, 265, 447, 308]"
29,281,"[20, 171, 308, 467, 388, 265, 447]"
29,283,"[171, 41, 56]"
29,293,"[41, 171, 447, 20]"
29,294,"[447, 286, 388, 265, 5]"
29,295,"[56, 20, 308, 161, 41, 467, 447, 309, 265, 5]"
29,297,"[161, 171, 308, 265, 41]"
29,299,"[286, 308, 161, 20, 56, 41, 467]"
29,302,"[265, 125, 467, 308, 388, 41, 56, 171, 5, 370, 20, 383, 309, 447, 314, 161, 286, 461, 12, 23]"
29,305,"[125, 161, 467, 56, 23, 20]"
29,306,"[56, 171, 20, 161, 41, 5]"
29,308,"[56, 467, 286, 171, 161, 308, 41]"
29,311,"[161, 125, 388, 447]"
29,312,"[161, 41, 171, 308, 370]"
29,315,"[161, 41, 171]"
29,320,"[41, 161, 20, 308, 309]"
29,324,"[286, 41, 171, 308, 20, 447]"
29,327,"[56, 161, 20, 286, 41, 171, 308, 467, 370, 309, 12]"
29,330,"[171, 308, 41]"
29,332,"[161, 308, 41, 467, 171]"
29,343,"[41, 308, 447, 20, 467, 265, 161, 171, 125, 23, 370]"
29,346,"[308, 161, 467, 388, 171, 265, 41, 370, 5, 20]"
29,348,"[56, 286, 20, 5, 161, 467, 171, 447, 265, 308, 41]"
30,2,"[63, 283, 192]"
30,5,"[283, 198, 192, 405]"
30,7,"[63, 248, 283, 40]"
30,9,"[63, 405, 283, 198]"
30,14,"[198, 283, 63, 405, 188, 40]"
30,17,"[63, 198, 188]"
30,19,"[40, 63, 188, 283, 198, 363, 38, 335]"
30,26,"[63, 405, 198]"
30,27,"[63, 283, 363]"
30,29,"[88, 192, 188, 63, 198]"
30,33,"[63, 283, 198, 405, 40]"
30,36,"[63, 283, 198, 38]"
30,39,"[283, 405, 88, 63]"
30,41,"[283, 63, 198, 192, 405, 38]"
30,43,"[363, 198, 192, 283, 63, 405]"
30,48,"[283, 192, 198, 63]"
30,57,"[283, 38, 63, 198]"
30,58,"[283, 198, 301, 248, 63]"
30,64,"[63, 40, 283, 38, 363, 188, 88]"
30,69,"[192, 363, 88, 63]"
30,82,"[63, 160, 88, 198]"
30,83,"[198, 283, 63, 335]"
30,84,"[198, 405, 63, 283]"
30,85,"[405, 63, 40, 38]"
30,88,"[63, 198, 283, 79, 335, 363, 40]"
30,94,"[283, 405, 63, 363, 192]"
30,95,"[405, 160, 63]"
30,98,"[301, 428, 160]"
30,100,"[363, 192, 63, 405, 188]"
30,102,"[198, 283, 405, 38]"
30,104,"[198, 283, 63, 363, 188, 405]"
30,106,"[192, 283, 198]"
30,107,"[283, 63, 198]"
30,115,"[283, 343, 198, 88, 363, 63]"
30,124,"[38, 405, 283, 198, 63]"
30,131,"[63, 283, 405]"
30,135,"[188, 63, 283, 405, 198]"
30,136,"[363, 283, 192, 38, 63]"
30,139,"[283, 63, 198, 88, 40]"
30,145,"[283, 198, 63, 38, 192]"
30,146,"[63, 192, 283]"
30,157,"[405, 38, 283, 40, 79, 428, 63, 198, 363, 411]"
30,158,"[192, 283, 63, 188, 88, 405, 198]"
30,160,"[63, 283, 192]"
30,161,"[283, 63, 188, 405, 38, 343, 335]"
30,162,"[88, 192, 283, 188, 198, 63]"
30,164,"[63, 405, 283, 198]"
30,167,"[283, 198, 411, 405, 192, 247, 38, 63, 343, 188, 335]"
30,170,"[283, 160, 192, 38, 88, 405, 363, 63, 198, 411, 375, 188]"
30,171,"[283, 198, 405]"
30,175,"[283, 63, 198]"
30,176,"[283, 405, 63]"
30,180,"[363, 198, 38, 63]"
30,181,"[63, 283, 343, 188, 411, 198, 405]"
30,185,"[40, 63, 38, 198, 283]"
30,190,"[192, 63, 38]"
30,195,"[63, 283, 38, 405, 188, 343, 40, 247]"
30,196,"[88, 343, 188, 375, 192, 63, 363, 38, 428, 405, 283]"
30,197,"[283, 198, 192, 405, 88, 63]"
30,198,"[363, 63, 198, 88, 283]"
30,209,"[363, 283, 63, 192, 198, 405]"
30,212,"[405, 283, 192, 63, 188, 88]"
30,213,"[40, 198, 188, 63, 88, 283, 405]"
30,217,"[198, 188, 405]"
30,220,"[192, 38, 88, 283, 247, 198, 405, 63]"
30,225,"[63, 188, 198, 40]"
30,230,"[198, 283, 405, 192, 363, 63]"
30,231,"[283, 63, 405]"
30,232,"[63, 283, 38, 188]"
30,233,"[38, 405, 198, 40]"
30,240,"[363, 192, 283]"
30,241,"[63, 198, 188, 343, 405, 363, 38, 88, 283, 411, 192, 428, 40]"
30,242,"[363, 63, 40]"
30,250,"[283, 63, 198]"
30,256,"[63, 283, 405]"
30,257,"[38, 405, 188, 63, 198, 283]"
30,258,"[63, 79, 38, 248]"
30,265,"[283, 63, 198, 40]"
30,267,"[283, 63, 40, 38, 247, 188, 411, 405, 428, 248, 375, 301, 198, 88, 343, 363, 192, 335, 160, 79]"
30,268,"[363, 88, 63, 343, 405, 38, 188, 283, 79, 198, 192]"
30,280,"[283, 411, 63, 248]"
30,283,"[63, 198, 405, 160, 283]"
30,293,"[405, 198, 283, 188, 192, 63]"
30,295,"[283, 63, 192]"
30,297,"[198, 283, 63, 405]"
30,298,"[198, 405, 283]"
30,305,"[283, 405, 363, 88, 198]"
30,306,"[283, 192, 198, 188, 405, 38]"
30,308,"[63, 38, 198, 405, 188, 283]"
30,311,"[63, 411, 198, 283]"
30,312,"[63, 283, 188, 38, 198, 405]"
30,313,"[283, 63, 188, 405]"
30,320,"[405, 283, 63]"
30,323,"[63, 283, 405, 198, 38]"
30,327,"[38, 192, 63, 363]"
30,330,"[192, 283, 63, 198]"
30,332,"[283, 38, 198, 40]"
30,343,"[283, 198, 63, 192]"
30,346,"[192, 63, 363, 188, 283, 198]"
30,348,"[283, 63, 198, 188]"
31,1,"[458, 156, 5, 388, 48]"
31,3,"[367, 172, 5, 388, 125, 461, 104, 156, 307, 242]"
31,6,"[156, 307, 292]"
31,7,"[307, 5, 7, 172, 237]"
31,9,"[242, 156, 307, 344, 5]"
31,11,"[156, 242, 172, 458, 237, 125, 367, 408, 5]"
31,15,"[104, 172, 307, 458, 237, 242, 292, 125, 206, 246, 367, 388, 5, 408, 156, 344, 48, 461, 21, 7]"
31,22,"[388, 237, 367]"
31,25,"[307, 172, 156, 344, 237, 458, 5]"
31,29,"[458, 408, 307, 5, 237, 156]"
31,34,"[156, 458, 5, 367, 206]"
31,35,"[292, 408, 156, 172, 367, 246]"
31,39,"[172, 125, 307, 237, 5, 242]"
31,41,"[307, 172, 206, 242, 125, 367, 5, 408, 156]"
31,48,"[125, 172, 367, 242, 104, 344]"
31,52,"[367, 156, 125]"
31,58,"[458, 172, 367, 125]"
31,68,"[172, 292, 206, 344, 242, 156, 458, 7]"
31,69,"[307, 172, 292, 48, 246, 242, 367, 388]"
31,74,"[367, 125, 237, 206, 172, 5]"
31,83,"[156, 172, 307, 246]"
31,90,"[307, 237, 172]"
31,91,"[242, 172, 156, 458, 307, 48, 206, 367, 292, 125, 7]"
31,92,"[237, 172, 246, 292, 344, 242, 5, 367]"
31,93,"[125, 307, 458, 206, 172]"
31,95,"[172, 104, 408, 7]"
31,96,"[172, 104, 5, 388]"
31,97,"[172, 5, 237, 388, 367, 242, 156, 125, 344]"
31,99,"[307, 48, 125, 367, 458, 242, 206]"
31,102,"[307, 48, 458, 242, 156]"
31,104,"[307, 172, 367, 237, 408, 5]"
31,106,"[246, 172, 367]"
31,110,"[458, 242, 156, 7]"
31,118,"[5, 172, 242]"
31,124,"[307, 172, 458, 388, 292, 367, 242, 5, 408, 237, 156, 125]"
31,130,"[307, 172, 408, 246, 5, 367, 237, 388]"
31,137,"[156, 344, 367, 7, 206]"
31,138,"[172, 458, 5, 156, 408, 367, 125, 206, 307, 21, 48, 292, 246, 461, 237, 388, 7, 104, 242, 344]"
31,152,"[307, 5, 172, 388, 104]"
31,154,"[172, 307, 292, 367, 388, 125, 246, 408, 242, 156, 344]"
31,158,"[307, 172, 367, 292, 125, 246, 237]"
31,160,"[246, 172, 458]"
31,161,"[242, 5, 307, 237, 458, 246, 156, 461, 104, 344, 172, 206, 292, 7, 125, 367, 388]"
31,164,"[104, 206, 172, 242, 156, 367, 344]"
31,165,"[242, 307, 156, 172, 206, 5, 458]"
31,166,"[48, 172, 307]"
31,172,"[156, 367, 242, 307, 206, 408, 7]"
31,175,"[458, 172, 5, 125]"
31,178,"[5, 307, 172, 242, 367, 408]"
31,179,"[172, 367, 5, 156, 307, 242, 292, 246, 458, 237, 388, 344, 104]"
31,184,"[307, 367, 172]"
31,185,"[458, 242, 156, 292, 388]"
31,189,"[5, 307, 458]"
31,193,"[172, 292, 242, 104, 458, 367, 156, 7, 206]"
31,195,"[307, 242, 206, 156]"
31,196,"[156, 367, 307, 242, 125, 5, 458]"
31,197,"[307, 48, 458, 104, 408, 237, 367, 292, 172, 5, 242]"
31,198,"[307, 172, 5, 388, 242, 104, 367, 458, 237, 246, 344, 125, 156]"
31,202,"[237, 307, 172, 388]"
31,205,"[367, 172, 48]"
31,210,"[307, 156, 172, 344, 242, 367]"
31,211,"[307, 172, 237, 242, 367]"
31,216,"[172, 237, 307, 458, 5, 292, 367, 156, 408, 125, 461]"
31,217,"[307, 172, 242, 48]"
31,222,"[307, 172, 242, 156]"
31,224,"[172, 307, 5]"
31,225,"[458, 242, 172, 307, 367, 5]"
31,230,"[172, 367, 458, 125, 242, 5]"
31,232,"[458, 125, 408, 246, 156, 388]"
31,234,"[367, 172, 242]"
31,238,"[458, 367, 408, 156, 206, 5]"
31,240,"[408, 458, 461, 246, 125]"
31,243,"[307, 367, 172, 156, 206, 458, 5]"
31,245,"[172, 367, 458, 7, 242, 5, 156, 206]"
31,246,"[5, 246, 172, 156, 367]"
31,250,"[5, 172, 388, 461, 104]"
31,252,"[206, 125, 367, 5, 7]"
31,254,"[458, 246, 242]"
31,255,"[172, 307, 5, 156, 367]"
31,256,"[367, 5, 125, 172]"
31,264,"[307, 242, 104, 458, 246, 206, 292, 367, 48, 5, 172, 408, 21, 461, 156, 125, 344]"
31,266,"[156, 5, 237, 242, 461, 292, 246, 48, 7, 125, 367, 206, 21, 388, 172, 307, 458, 104, 408, 344]"
31,281,"[388, 5, 307, 458, 344]"
31,285,"[367, 292, 156, 5]"
31,286,"[307, 242, 172]"
31,288,"[307, 172, 458, 292, 156]"
31,289,"[367, 156, 292, 458]"
31,297,"[172, 367, 307]"
31,299,"[307, 172, 458]"
31,301,"[156, 206, 458, 242, 5]"
31,306,"[172, 206, 125, 156, 367]"
31,309,"[104, 388, 461, 172, 408, 5, 307, 156]"
31,320,"[242, 367, 104, 344, 156, 172, 237]"
31,324,"[458, 156, 172, 307, 367]"
31,330,"[344, 307, 172, 156, 242]"
31,336,"[307, 292, 172, 458, 125, 388, 344, 237, 461, 5, 242, 408, 367, 7, 156]"
31,337,"[307, 172, 5]"
31,338,"[172, 458, 48, 408, 344, 206, 242, 5, 156]"
31,346,"[307, 104, 388, 237, 367, 458, 292, 344, 242, 156, 206, 172, 5]"
31,351,"[307, 172, 292]"
32,9,"[374, 196, 323, 393, 298, 198]"
32,12,"[198, 374, 179]"
32,15,"[347, 369, 198, 323, 196, 374, 201, 179, 126, 275, 207, 393, 298, 79, 470, 239, 160, 197, 418, 89]"
32,22,"[347, 374, 207]"
32,25,"[179, 374, 347, 393, 323, 369, 275, 298, 201]"
32,29,"[347, 201, 196, 369, 323, 198, 275]"
32,35,"[347, 374, 275, 201, 323, 239]"
32,41,"[347, 198, 196, 374, 201, 369, 179, 207, 323, 393, 298, 239]"
32,48,"[347, 374, 198, 196, 369, 323, 393]"
32,52,"[374, 369, 347, 198]"
32,55,"[196, 347, 198, 201, 369, 160, 374, 89, 298, 275, 470, 179, 207, 393, 126, 323, 79]"
32,58,"[198, 347, 374, 275, 201, 323]"
32,68,"[196, 201, 347, 198, 374, 323]"
32,69,"[347, 374, 179, 201, 369, 323, 196]"
32,72,"[198, 347, 369, 323, 201, 196, 374]"
32,73,"[374, 201, 196, 323, 369, 207, 393, 298]"
32,74,"[347, 323, 374, 369, 196, 201, 275, 393, 298]"
32,83,"[198, 374, 201, 347, 179, 298, 323, 393]"
32,84,"[347, 198, 275, 201, 298, 196, 369, 126, 179]"
32,85,"[374, 201, 298, 198]"
32,90,"[347, 196, 323, 374, 198, 369, 179, 207, 126, 275]"
32,91,"[347, 323, 374, 298, 275]"
32,93,"[347, 374, 201, 369, 298, 198]"
32,94,"[196, 201, 369, 374, 298, 347, 239]"
32,95,"[374, 347, 323, 201, 207, 179, 393, 298]"
32,96,"[347, 323, 196, 374, 393]"
32,97,"[347, 323, 298, 374, 196, 393, 201, 179]"
32,99,"[196, 198, 201, 323, 374, 298, 369]"
32,104,"[198, 374, 347, 201, 369, 275, 323]"
32,106,"[347, 201, 369]"
32,108,"[196, 369, 374, 393]"
32,110,"[374, 369, 196, 347, 298, 198, 393]"
32,117,"[201, 347, 369, 374]"
32,118,"[369, 201, 374, 298, 347]"
32,124,"[347, 201, 275, 374, 393, 196, 369, 323, 198, 179, 298, 239]"
32,130,"[347, 369, 201, 198, 126, 275, 323, 374, 207, 179, 298, 239]"
32,137,"[198, 393, 374, 323, 239]"
32,138,"[347, 374, 323, 470, 369, 198, 393, 89, 160, 207]"
32,145,"[347, 323, 374, 198, 196, 393, 201, 207, 298, 239]"
32,152,"[369, 374, 198, 179, 393, 347, 323]"
32,154,"[347, 369, 323, 196, 126, 201, 275, 198, 298, 207, 393, 239]"
32,158,"[347, 369, 374, 196, 198, 201, 323, 126, 275, 179, 207]"
32,160,"[374, 207, 323, 201, 393, 298]"
32,161,"[374, 275, 323, 298, 207, 179, 239, 369, 126, 201, 347, 470, 393, 196]"
32,164,"[347, 323, 369, 374, 196, 393, 198]"
32,165,"[201, 374, 347, 323, 239, 393, 198, 275, 298, 179]"
32,166,"[374, 369, 179, 298, 323, 347]"
32,172,"[347, 196, 201, 275, 207, 126, 369, 179, 298]"
32,174,"[369, 196, 198, 347, 374, 298]"
32,175,"[347, 323, 298, 239, 374, 369, 201, 275]"
32,177,"[347, 323, 374]"
32,178,"[347, 198, 323, 201, 374, 126]"
32,179,"[347, 323, 374, 275, 201, 369, 179, 298, 207]"
32,184,"[347, 369, 323, 374, 196]"
32,193,"[347, 374, 198, 369, 196, 323, 298, 179]"
32,195,"[374, 347, 196, 201, 369, 323, 275, 298, 179]"
32,196,"[126, 239, 275, 201, 207, 179, 393, 347]"
32,197,"[201, 275, 347, 207, 196, 374, 323, 198, 369, 298, 393, 179, 239]"
32,198,"[369, 179, 347, 323, 393, 374, 201, 196, 298, 198]"
32,199,"[196, 347, 374, 198]"
32,205,"[347, 374, 196, 201, 198, 323, 393]"
32,208,"[347, 298, 323, 374, 239]"
32,214,"[347, 201, 323, 374]"
32,216,"[347, 323, 374, 201, 369, 207, 275]"
32,217,"[347, 196, 369, 198, 374, 323, 201, 179, 298]"
32,222,"[347, 179, 198, 369, 374, 393]"
32,224,"[369, 374, 196, 198, 347, 201, 323]"
32,225,"[374, 369, 323, 201, 347, 298]"
32,228,"[347, 323, 201, 198, 374, 393]"
32,233,"[374, 323, 198]"
32,234,"[393, 347, 323]"
32,238,"[347, 323, 239, 298]"
32,240,"[323, 347, 201, 275, 179, 126]"
32,242,"[347, 323, 369, 275, 201, 393]"
32,245,"[374, 369, 347, 323, 298, 198, 239]"
32,250,"[347, 323, 179, 275, 207]"
32,252,"[347, 196, 374, 323, 201]"
32,253,"[374, 323, 196, 347, 239, 393]"
32,254,"[347, 198, 196, 201, 369, 374, 393, 323, 179]"
32,255,"[369, 198, 298]"
32,256,"[347, 323, 201]"
32,264,"[369, 347, 323, 201, 298, 374, 198, 239, 207, 393, 470, 275, 126, 196, 418, 197, 179]"
32,266,"[239, 347, 323, 201, 275, 298]"
32,281,"[347, 393, 323]"
32,286,"[369, 374, 347]"
32,288,"[347, 369, 374, 323, 201]"
32,289,"[196, 275, 239, 418, 197]"
32,291,"[374, 347, 323, 201, 126]"
32,297,"[347, 198, 374, 323, 393]"
32,299,"[347, 369, 201, 374]"
32,318,"[198, 347, 298, 369, 323, 374, 275, 196, 207, 179, 89, 160, 201, 126, 239, 470, 79, 418, 393, 197]"
32,320,"[196, 374, 298, 393, 323, 239]"
32,324,"[347, 374, 369, 201, 298, 179]"
32,330,"[369, 198, 374, 393]"
32,336,"[347, 196, 198, 323, 201, 298, 374, 275, 207, 369, 179, 239, 393, 160]"
32,337,"[369, 347, 323, 393, 198, 298, 374, 207]"
32,338,"[347, 323, 369, 201, 374, 207, 198, 275, 298, 239, 179]"
32,346,"[347, 179, 369, 196, 201, 323, 393, 207, 275, 298, 198]"
32,349,"[347, 201, 374, 196, 198, 207]"
32,351,"[198, 347, 369, 207, 179, 374]"
33,3,"[261, 178, 69, 267, 190, 364, 264, 289, 353, 114, 313, 34, 411]"
33,7,"[424, 289, 114, 69]"
33,9,"[424, 261, 267, 289, 190]"
33,15,"[289, 69, 261, 39, 114, 313, 364, 190, 267, 353, 335, 424, 248, 178, 468, 411, 34, 410, 297, 264]"
33,22,"[264, 424, 69]"
33,25,"[69, 114, 289, 424, 313, 267, 190, 261]"
33,29,"[289, 313, 114, 364, 69, 424]"
33,35,"[69, 289, 261, 267, 190]"
33,48,"[364, 424, 190, 267]"
33,52,"[190, 289, 364, 69]"
33,58,"[248, 69, 364, 410]"
33,68,"[261, 69, 248, 267]"
33,69,"[39, 289, 69, 261, 114, 313, 364, 190]"
33,71,"[261, 289, 313, 424]"
33,73,"[114, 364, 424, 261, 190, 313]"
33,74,"[114, 190, 313]"
33,78,"[267, 261, 190, 69]"
33,83,"[261, 267, 364, 69, 190]"
33,84,"[353, 190, 289, 267, 261]"
33,85,"[261, 424, 289, 267]"
33,90,"[69, 289, 335, 353, 190, 114]"
33,91,"[267, 261, 289, 313, 69, 364, 190, 39, 424, 114]"
33,94,"[424, 364, 114, 261, 267, 190]"
33,95,"[69, 267, 289, 424, 190, 261]"
33,96,"[69, 190, 364, 424]"
33,97,"[114, 69, 364, 289, 267, 313, 424]"
33,99,"[261, 424, 313, 114]"
33,102,"[39, 69, 190, 364, 289, 267, 261, 313, 114, 424]"
33,104,"[69, 313, 114, 289, 410, 190, 264]"
33,106,"[114, 364, 267]"
33,108,"[267, 261, 424]"
33,110,"[424, 261, 364, 289]"
33,116,"[289, 335, 69, 424, 261, 353, 411, 267, 364]"
33,117,"[69, 261, 364, 289, 114]"
33,130,"[289, 69, 313, 353, 114, 190, 424]"
33,137,"[289, 267, 190, 424]"
33,138,"[190, 178, 335, 289, 424, 353, 261, 364, 69, 39, 267, 114]"
33,152,"[190, 364, 267, 178, 261]"
33,154,"[190, 289, 69, 313, 364, 39, 267, 261, 353, 410, 297, 424]"
33,158,"[289, 410, 69, 364, 190, 267, 261, 313, 114]"
33,160,"[424, 261, 114, 190, 69, 289]"
33,161,"[114, 424, 190, 364, 289, 69, 410, 353, 39, 261, 267, 297, 313, 335]"
33,164,"[69, 289, 114, 424]"
33,165,"[424, 289, 364, 313, 248]"
33,166,"[289, 69, 39, 261, 267, 364, 190]"
33,172,"[39, 410, 335, 248, 34, 468]"
33,175,"[69, 424, 364, 264]"
33,178,"[114, 289, 69, 190, 261, 313]"
33,179,"[114, 69, 424, 289, 364, 267, 261, 190, 313]"
33,183,"[69, 289, 261, 313, 190, 364, 267]"
33,184,"[69, 289, 364, 264]"
33,189,"[114, 267, 261, 364]"
33,193,"[289, 69, 364, 424]"
33,196,"[39, 313, 353, 289, 424, 114, 267]"
33,197,"[289, 69, 364, 261, 267, 353, 190, 114]"
33,198,"[289, 69, 190, 114, 410, 313, 267, 261, 364, 424]"
33,205,"[267, 289, 190, 261]"
33,208,"[424, 114, 69, 313]"
33,210,"[267, 69, 190, 261, 289]"
33,211,"[289, 69, 261, 190, 114, 424]"
33,216,"[69, 289, 410, 114, 190, 313, 364, 424]"
33,217,"[69, 114, 39, 190, 364, 289, 261, 267]"
33,222,"[69, 289, 313, 364, 261, 190]"
33,224,"[289, 190, 364]"
33,225,"[69, 289, 114, 39, 261, 313, 424]"
33,227,"[69, 289, 424, 190]"
33,228,"[267, 69, 190, 114]"
33,230,"[69, 353, 289, 261]"
33,232,"[69, 289, 114, 410, 39, 190, 364]"
33,233,"[69, 313, 424]"
33,239,"[289, 69, 190, 261, 364, 424]"
33,240,"[69, 410, 39, 313]"
33,243,"[410, 289, 261, 114, 353]"
33,250,"[410, 313, 114, 248, 69, 34, 289]"
33,252,"[114, 364, 69, 424]"
33,253,"[114, 190, 313, 267, 364, 69]"
33,254,"[261, 39, 69, 114, 313]"
33,255,"[289, 424, 313]"
33,256,"[69, 289, 297, 114, 424]"
33,264,"[69, 261, 289, 353, 313, 190, 114, 364, 335, 267, 178, 424, 264, 248]"
33,266,"[424, 190, 353, 264]"
33,276,"[261, 190, 289]"
33,281,"[261, 267, 364, 69]"
33,286,"[69, 289, 424]"
33,288,"[289, 313, 69, 424, 364]"
33,289,"[190, 289, 267, 178]"
33,291,"[69, 289, 424]"
33,297,"[261, 289, 364]"
33,299,"[114, 313, 190, 69]"
33,301,"[424, 69, 261, 364, 114, 267, 313]"
33,304,"[69, 114, 289, 424]"
33,306,"[69, 267, 190, 261, 364, 424]"
33,320,"[69, 267, 190, 289, 261, 178, 424]"
33,324,"[267, 261, 69, 313, 364, 289, 424, 190]"
33,330,"[69, 261, 424]"
33,336,"[69, 267, 364, 190, 313, 114, 261, 289, 424]"
33,337,"[289, 190, 313, 261, 364, 297, 264, 424]"
33,345,"[424, 69, 335, 313, 114, 364, 261, 190, 468, 289, 34, 267, 353, 248, 411, 39, 297, 410, 178, 264]"
33,346,"[267, 289, 190, 261, 114, 313, 39, 69, 353, 410]"
33,351,"[69, 410, 261, 313, 364]"
34,1,"[161, 435, 442, 171, 265, 119, 403, 100, 327]"
34,3,"[442, 171, 161, 265, 240, 153, 102, 327, 403, 119, 100, 426, 422]"
34,9,"[161, 240, 171, 385, 102]"
34,11,"[161, 442, 171, 422, 180, 385]"
34,15,"[161, 426, 153, 171, 442, 422, 102, 119, 265, 311, 106, 469, 180, 385, 403, 100, 327, 435, 240, 135]"
34,22,"[327, 161, 265]"
34,25,"[422, 327, 265, 171, 385, 240, 161, 180]"
34,29,"[161, 171, 265, 385]"
34,35,"[161, 171, 403, 422]"
34,48,"[311, 161, 171, 240]"
34,52,"[171, 422, 442, 180, 385]"
34,58,"[161, 403, 171, 422, 327]"
34,68,"[161, 422, 442, 171]"
34,69,"[442, 422, 161, 171, 265, 327]"
34,71,"[442, 119, 265, 161, 171]"
34,73,"[442, 161, 327, 240]"
34,74,"[161, 153, 422, 327, 171, 265, 385, 442]"
34,83,"[442, 422, 161, 100, 311, 171, 327]"
34,84,"[422, 171, 102, 442, 435, 180, 161, 327, 403, 100]"
34,85,"[442, 422, 327]"
34,90,"[161, 422, 442, 171, 100, 327]"
34,91,"[161, 422, 442, 171]"
34,93,"[161, 442, 171, 265, 180, 385]"
34,94,"[426, 442, 385, 240]"
34,95,"[171, 442, 327, 161, 180, 240]"
34,96,"[171, 265, 327, 119]"
34,97,"[171, 265, 240, 161, 327, 385]"
34,99,"[442, 161, 422, 171, 180, 385]"
34,104,"[171, 442, 161, 119, 422, 265]"
34,106,"[265, 422, 161]"
34,110,"[161, 385, 422]"
34,111,"[442, 161, 422, 265]"
34,117,"[161, 442, 171, 385]"
34,124,"[161, 171, 422, 442, 180, 265, 240, 385]"
34,130,"[161, 422, 442, 153, 171, 403, 435, 119, 180, 327, 102, 265, 385]"
34,137,"[161, 422, 240]"
34,138,"[171, 153, 422, 469, 403, 119, 240, 265, 385, 161, 180, 442]"
34,152,"[265, 171, 240, 119, 161, 385]"
34,158,"[442, 161, 171, 422, 327, 403, 311, 265]"
34,160,"[265, 327, 385, 161]"
34,161,"[161, 100, 153, 311, 327, 422, 102, 469, 403, 265, 180, 435, 240, 171, 442, 119, 385]"
34,164,"[161, 171, 240, 385]"
34,165,"[161, 385, 442, 171, 265, 153]"
34,166,"[171, 161, 385]"
34,172,"[422, 442, 426, 100, 153, 311, 119, 102, 435]"
34,174,"[161, 171, 265]"
34,175,"[265, 171, 161, 119, 100]"
34,178,"[161, 171, 100, 327, 265, 385, 180]"
34,179,"[171, 422, 100, 161, 327, 180, 265, 119, 403, 385]"
34,183,"[442, 161, 171, 422, 100, 403, 327, 180, 385]"
34,184,"[161, 171, 265, 385]"
34,185,"[171, 119, 426, 385, 100, 265]"
34,189,"[435, 161, 171, 385]"
34,193,"[153, 171, 161, 442, 265, 385]"
34,195,"[153, 161, 442, 100, 171, 385, 265]"
34,196,"[426, 153, 422, 442, 311, 469, 403, 161, 100, 180, 119, 265, 106]"
34,197,"[422, 161, 442, 171, 403, 426, 385, 100, 311]"
34,198,"[171, 327, 265, 180, 161, 119, 442, 240, 422, 385]"
34,199,"[153, 161, 442, 100, 171]"
34,202,"[161, 385, 171, 442]"
34,205,"[442, 161, 171, 403]"
34,208,"[265, 171, 385, 180, 327, 161, 442, 422]"
34,210,"[161, 442, 240, 171, 385]"
34,216,"[161, 171, 327, 265, 422, 119, 442, 180, 385]"
